"Statement Period","Transaction Month","Label","Artist","Release Title","Track Title","UPC","ISRC","Release Catalog ID","Track Catalog ID","Format","Release ID","Track ID","Account ID","Contract ID","Payee ID","Service","Channel","Territory","Quantity","Gross Revenue in USD","Mechanical Royalties Deducted","Contract Rate %","Net Revenue in USD","Your Share %","Amount Due in USD","Opening Balance in USD","Closing Balance in USD"
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Arab Emirates","3","0.0003587000","0.0000000000","75.0000000000","0.0002690250","100.0000000000","0.0002690250","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Saudi Arabia","164","0.0886080856","0.0000000000","75.0000000000","0.0664560642","100.0000000000","0.0664560642","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Egypt","1","0.0009894725","0.0000000000","75.0000000000","0.0007421044","100.0000000000","0.0007421044","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","India","40","0.0115778500","0.0000000000","75.0000000000","0.0086833875","100.0000000000","0.0086833875","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Singapore","1","0.0017391000","0.0000000000","75.0000000000","0.0013043250","100.0000000000","0.0013043250","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","6","0.0001705931","0.0000000000","75.0000000000","0.0001279448","100.0000000000","0.0001279448","",""
"2025-04","2025-02","RoyalMotion IT","Salehin I Apon","Icarus Er Dana","Icarus Er Dana","7316479983168","HUDHU2519985","RMITSIA01","RMITSIA01","Track","2677767.0000000000","6105967","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Germany","2","0.0001857250","0.0000000000","75.0000000000","0.0001392938","100.0000000000","0.0001392938","",""
"2025-04","2025-02","RoyalMotion IT","Salehin I Apon","Icarus Er Dana","Icarus Er Dana","7316479983168","HUDHU2519985","RMITSIA01","RMITSIA01","Track","2677767.0000000000","6105967","612392","819897","669643","YouTube Content ID","Subscription Streaming","Canada","1","0.0039017550","0.0000000000","75.0000000000","0.0029263162","100.0000000000","0.0029263162","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Australia","2","0.0044735500","0.0000000000","75.0000000000","0.0033551625","100.0000000000","0.0033551625","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Subscription Streaming","India","1","0.0014355729","0.0000000000","75.0000000000","0.0010766797","100.0000000000","0.0010766797","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","55","0.0048983606","0.0000000000","75.0000000000","0.0036737705","100.0000000000","0.0036737705","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Qatar","16","0.0132044675","0.0000000000","75.0000000000","0.0099033506","100.0000000000","0.0099033506","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Greece","1","0.0001190706","0.0000000000","75.0000000000","0.0000893029","100.0000000000","0.0000893029","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Arab Emirates","2","0.0002354500","0.0000000000","75.0000000000","0.0001765875","100.0000000000","0.0001765875","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Saudi Arabia","22","0.0118332750","0.0000000000","75.0000000000","0.0088749562","100.0000000000","0.0088749562","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Subscription Streaming","United States","1","0.0058747379","0.0000000000","75.0000000000","0.0044060534","100.0000000000","0.0044060534","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Saudi Arabia","36","0.0101188250","0.0000000000","75.0000000000","0.0075891188","100.0000000000","0.0075891188","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Arab Emirates","5","0.0019358750","0.0000000000","75.0000000000","0.0014519063","100.0000000000","0.0014519063","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Italy","4","0.0035530000","0.0000000000","75.0000000000","0.0026647500","100.0000000000","0.0026647500","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","3","0.0003275425","0.0000000000","75.0000000000","0.0002456569","100.0000000000","0.0002456569","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Qatar","3","0.0013226000","0.0000000000","75.0000000000","0.0009919500","100.0000000000","0.0009919500","",""
"2025-04","2025-02","RoyalMotion IT","Shorov Shimanto","Semana 9100","Semana 9100","7316479863965","HUDHU2519870","RMITSS01","RMITSS01","Track","2656546.0000000000","6060653","612392","819897","669643","YouTube Music","Subscription Streaming","Malaysia","1","0.0014543877","0.0000000000","75.0000000000","0.0010907908","100.0000000000","0.0010907908","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bahrain","1","0.0000569500","0.0000000000","75.0000000000","0.0000427125","100.0000000000","0.0000427125","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United Arab Emirates","2","0.0022564681","0.0000000000","75.0000000000","0.0016923511","100.0000000000","0.0016923511","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","Snap","Claimed UGC","Sri Lanka","3","0.0000335891","0.0000000000","75.0000000000","0.0000251918","100.0000000000","0.0000251918","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Italy","1","0.0002239750","0.0000000000","75.0000000000","0.0001679812","100.0000000000","0.0001679812","",""
"2025-04","2025-02","RoyalMotion IT","Search Light","Cholo Adhar - চলো আঁধার","Cholo Adhar - চলো আঁধার","7316479843868","HUDHU2519861","RMITSL01","RMITSL01","Track","2653572.0000000000","6055839","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","2","0.0005540287","0.0000000000","75.0000000000","0.0004155215","100.0000000000","0.0004155215","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","16","0.0002036156","0.0000000000","75.0000000000","0.0001527117","100.0000000000","0.0001527117","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Malaysia","7","0.0001219750","0.0000000000","75.0000000000","0.0000914813","100.0000000000","0.0000914813","",""
"2025-04","2025-02","RoyalMotion IT","Shorov Shimanto","Semana 9100","Semana 9100","7316479863965","HUDHU2519870","RMITSS01","RMITSS01","Track","2656546.0000000000","6060653","612392","819897","669643","YouTube Music","Subscription Streaming","Australia","1","0.0118412759","0.0000000000","75.0000000000","0.0088809569","100.0000000000","0.0088809569","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Spain","2","0.0002992000","0.0000000000","75.0000000000","0.0002244000","100.0000000000","0.0002244000","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United States","4","0.0368475000","0.0000000000","75.0000000000","0.0276356250","100.0000000000","0.0276356250","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Saudi Arabia","2","0.0005117331","0.0000000000","75.0000000000","0.0003837998","100.0000000000","0.0003837998","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","France","2","0.0014720681","0.0000000000","75.0000000000","0.0011040511","100.0000000000","0.0011040511","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","234","0.0000654500","0.0000000000","75.0000000000","0.0000490875","100.0000000000","0.0000490875","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Kuwait","5","0.0021105500","0.0000000000","75.0000000000","0.0015829125","100.0000000000","0.0015829125","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Singapore","3","0.0048883500","0.0000000000","75.0000000000","0.0036662625","100.0000000000","0.0036662625","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Arab Emirates","5","0.0017097750","0.0000000000","75.0000000000","0.0012823313","100.0000000000","0.0012823313","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Saudi Arabia","4","0.0004789750","0.0000000000","75.0000000000","0.0003592312","100.0000000000","0.0003592312","",""
